16 1106 4281
7 726 -426.16 491.06
8 726 -321.87 144.08
11 726 -36.59998 -313.11
12 726 -525.92 415.1
2 727 816.91 153.13
3 727 665.2 -149.77
7 727 714.14 269.75
9 727 552.35 237.67
2 728 607.04 95.77002
3 728 467.25 -212.69
6 728 531.12 252.13
7 728 518.65 269.12
8 728 558.47 47.07001
9 728 380.02 183.08
12 728 611.39 262.08
2 729 519.74 44.92999
6 729 434.01 210.06
8 729 485.5 8.440002
9 729 308.03 137.42
10 729 594.14 282.35
2 730 648.65 -24.41998
8 730 590.67 -52.23001
9 730 417.62 84.57999
2 731 322.5601 -129.47
6 731 142.99 -146.08
8 731 289.13 -157.55
2 732 234.11 -181.4
3 732 155.8 -481.38
2 733 -57.70001 -277.18
8 733 -16.40997 -264.56
2 734 -294.04 -418.61
8 734 -202.3 -368.09
2 735 45.96997 536.63
3 735 -98.09998 196.38
8 735 119.3 426.18
11 735 502.23 -20.5
2 736 -672.62 496.72
3 736 -787.93 169.75
4 736 146.1 -163.97
5 736 50.63 49.28998
8 736 -473.99 377.15
11 736 -182.4 -109.05
13 736 -108.06 316.14
14 736 -38.41998 -48.41998
2 737 -72.35999 442.67
3 737 -212.38 105.79
6 737 -221.35 788.35
8 737 19.76001 347.41
11 737 372.64 -108.51
13 737 396.17 328.84
14 737 563.37 -52.64001
2 738 443.51 398.35
3 738 299.24 70.07001
6 738 363.52 609.39
8 738 426.61 299.65
9 738 234.5699 434.05
13 738 785.96 168.52
2 739 -721.7 350.16
4 739 82.5 -126.94
2 740 -136.16 258.69
3 740 -270.21 -73.76001
6 740 -291.72 551.04
8 740 -32.64001 200.17
2 741 464.53 180.56
3 741 326.1 -136.92
6 741 377.99 362.55
7 741 405.73 378.1
8 741 441.49 119.99
9 741 257.41 249.18
10 741 565.52 447.43
13 741 778.51 -17.53003
2 742 626.39 92.32001
3 742 487.03 -214.99
6 742 552.52 245.54
8 742 573.65 43.66
9 742 396.23 180.83
10 742 709.65 290.85
12 742 631.66 255.52
2 743 345.47 33.85999
3 743 243.85 -272.65
2 744 91.44 -47.15002
3 744 7.140015 -356.95
4 744 -293.09 -370.76
6 744 -91.03 -51.04999
7 744 -131.01 63.84003
8 744 104.37 -84.32001
13 744 326.47 -261.35
2 745 515.59 -145.49
9 745 322.85 -16.73999
2 746 249.28 -294.03
3 746 173.3 -594.34
6 746 64.59998 -306.74
2 747 680.3101 -507.3199
9 747 471.34 -303.41
10 747 342.02 -468.95
2 748 -691.99 473.81
4 748 136.22 -152.05
2 749 618.8101 290.21
9 749 387.2 347.32
10 749 752.16 516.93
2 750 754.01 87.53003
9 750 502.73 180.92
12 750 770.02 232.97
2 751 8.22998 -143.69
3 751 -66.23999 -452.98
7 751 -218.73 -21.53003
8 751 32.73999 -163.4
10 751 -253.26 4.419983
12 751 -174.55 -102.57
15 751 -219.07 -24.57001
2 752 -382.46 -486.5
6 752 -560.73 -483.5699
8 752 -279.85 -424.72
2 753 486.76 393.19
3 753 340.59 65.90002
6 753 412.16 597.27
8 753 462.13 293.39
9 753 271.6 431.11
12 753 495.49 603.64
13 753 823.37 155.43
2 754 452.46 109.3
15 754 730.3199 423.86
2 755 478.98 -263.11
8 755 420.74 -267.04
2 756 -94.96002 460.28
4 756 111.95 -528.64
5 756 641.73 48.31
6 756 -250.56 805.65
8 756 1.359985 361.3
13 756 375.67 340.46
2 757 67.53998 2.169983
6 757 -120.94 1.5
8 757 86.67999 -41.95001
2 758 420.52 444.15
8 758 411.91 341.07
9 758 212.64 473.74
2 759 -166.42 585.34
3 759 -299.02 239.01
4 759 183.38 -491.0699
5 759 571.85 161.39
13 759 317.4399 434.24
14 759 467.33 71.73999
2 760 -231.43 404.13
6 760 -417.71 705.44
8 760 -111.31 314.65
13 760 247.66 283.61
14 760 384.46 -99.73999
2 761 -366.02 222.23
5 761 320.39 -185.52
8 761 -222.41 170.07
3 762 195 205.03
6 762 263.9 836.59
3 763 -155.21 133.22
5 763 741.76 65.33002
6 763 -145.24 838.1
11 763 438.38 -79.47998
14 763 634.8101 -19.71997
3 764 -546.12 53.03998
14 764 189.23 -130.45
3 765 177.6 -40.60999
12 765 336.01 522.57
3 766 -193.66 -121.13
13 766 398.55 144.72
14 766 570.9399 -274.91
3 767 -405.56 -185.98
12 767 -273.91 393.87
3 768 96.47998 -231.95
6 768 12.71997 82.67999
10 768 -35.25 194.31
12 768 29.92999 136.92
15 768 32.45001 200.6
3 769 -59.34998 -276.93
5 769 542.39 -609.1801
6 769 -153.51 52.07001
3 770 -86.71002 -332.87
6 770 -182.96 -3.119995
9 770 -110.38 68.51001
3 771 293.22 -414.86
6 771 212.89 -124.54
8 771 344.32 -146.65
10 771 118.32 -47.78003
12 771 228.33 -83.62
3 772 -46.23999 -460.96
8 772 47.64001 -171.82
3 773 206.65 -566.5699
8 773 255.72 -269.85
3 774 -483.74 336.78
4 774 244.95 -376.52
11 774 117.13 65.59
3 775 -256.61 188.92
5 775 618.77 114.16
13 775 356.49 393.98
14 775 514.03 24.10999
3 776 -480.49 117.08
6 776 -577.08 734.34
8 776 -214.97 348.38
11 776 88.65002 -123.84
3 777 207.78 -54.12
8 777 353.41 200.19
3 778 193.87 -203.79
4 778 -261.1 -543.64
9 778 133.44 185.47
13 778 510.62 -168.4
15 778 181.63 222.77
3 779 33.33002 -304.47
15 779 -58.96997 129.27
3 780 174.79 -392.51
12 780 91.28998 -56.42999
3 781 197.3199 -505.3101
6 781 90.26001 -233.77
12 781 89.44 -189.09
3 782 -442.28 303.1
4 782 222.13 -392.59
5 782 413.96 217.61
3 783 -323.7 148.56
4 783 129.71 -457.63
5 783 534.53 67.15002
6 783 -373.87 816.24
3 784 -131.31 35.21002
13 784 473.0601 276.79
14 784 658.59 -116.54
3 785 -120.19 -101.09
8 785 101.52 180.39
9 785 -128.89 275.53
3 786 282.52 -284.75
10 786 171.22 103.94
13 786 573.85 -248.86
15 786 277.04 96.26999
3 787 358.76 -357.48
7 787 212.51 24.08002
15 787 367.09 -11.21997
3 788 311.85 -461.4301
8 788 351.58 -190.06
3 789 -119.15 -593.84
9 789 -130.91 -152.43
3 790 165.39 139
6 790 224.73 756.92
8 790 323.83 367.07
9 790 116.45 496.64
11 790 632.97 -168.12
3 791 -149.52 4.809998
4 791 37.53998 -585.47
6 791 -132.37 677.38
9 791 -159.07 368.83
13 791 452.4301 250.48
14 791 633.96 -147.58
3 792 477.78 -131.18
6 792 551.58 341.56
7 792 541.83 344.23
8 792 570.96 116.72
10 792 725.1899 390.65
12 792 631.5 352.01
3 793 -7.969971 -309.63
4 793 -261.63 -373.18
7 793 -143.91 111.79
10 793 -155.88 147.69
12 793 -97.46997 61.58002
3 794 -477.3 -464.91
5 794 236.0699 -571.52
7 794 -361.11 158.87
8 794 -231.34 -123.74
13 794 71.32001 -168.68
3 795 129.72 231.67
11 795 607.22 -72.35999
3 796 308 -89.76001
6 796 362.04 419.69
12 796 449.66 427.69
3 797 739.3 -321.68
7 797 739.74 90.48001
9 797 607.14 88.79001
3 798 45.42999 -585.1899
6 798 -63.88 -291.01
3 799 -186.54 -102.59
8 799 44.15997 178.82
3 800 -582 -391.52
9 800 -607.72 -27.03003
3 801 -85.84003 86.48999
6 801 -48.96997 793.29
13 801 525.26 323.82
3 802 76.04999 -470.49
8 802 146.14 -186.83
3 803 -395.41 0.8099976
4 803 51.08002 -384.57
6 803 -454.29 613.18
11 803 171.07 -207.45
12 803 -280.79 589.82
3 804 -374.51 179.83
11 804 195.33 -69.33002
13 804 234.61 374.76
14 804 370.9 4.609985
4 805 245.17 -2.880005
14 805 -396.19 131.26
4 806 167.11 -41.42999
5 806 -176.52 66.53003
4 807 -85.94 -59.63
7 807 -689.77 249.22
10 807 -707.9 391.14
11 807 -296.09 -485.73
13 807 -206.76 -68.73999
14 807 -187.33 -511.7
4 808 154.45 -86.13
8 808 -576.57 385.5
13 808 -226.97 311.26
4 809 -65.84003 -116.45
7 809 -598.21 317.26
8 809 -477.02 -4.700012
12 809 -720.02 205.34
15 809 -604.8 498.93
4 810 249.42 -144.4
5 810 -17.69 245.94
11 810 -217.72 47.09
4 811 -226.47 -193.82
7 811 -388.64 84.76001
10 811 -389.89 168.26
15 811 -367.12 161.21
4 812 -804.57 -266.27
9 812 188.22 -549.97
4 813 -662.02 -303.06
9 813 110.31 -420.19
4 814 85.84003 -354.9
8 814 -186.44 304.75
4 815 -727.7 -374.12
9 815 213.21 -418.4
4 816 311.53 -393.28
5 816 378.13 382.13
14 816 277.88 277.8
4 817 218.27 -402.15
13 817 200.39 468.8
4 818 267.99 -413.63
5 818 430.61 301.03
4 819 -489.74 -430.11
6 819 98.29999 -294.35
7 819 -3.109985 -161.59
8 819 252.48 -280.18
9 819 140.54 -134.9
10 819 -23.38 -177.68
12 819 101.44 -250.96
15 819 50.66998 -236.82
4 820 292.8 -445.29
5 820 468.95 347.68
4 821 225.66 -470.23
13 821 282.51 489.31
14 821 425.17 134.81
4 822 -307.54 -489.48
6 822 88.54999 16.63
8 822 246.42 -30.87
12 822 103.23 67.54999
4 823 238.05 -512.71
5 823 587.91 256.41
11 823 297.84 70.92999
13 823 329.5 513.27
14 823 480.24 160.45
4 824 164.5601 -556.3
8 824 15.32001 432.28
13 824 397.85 417.92
4 825 176 35.34003
11 825 -460.33 -73.64001
4 826 -48.35999 -29.31
5 826 -172.04 -350.82
4 827 -166.01 -59.78003
13 827 -169.74 -192.79
4 828 67.31 -134.74
13 828 -132.42 188.85
14 828 -76.40002 -197.24
4 829 93.06 -226.87
5 829 169.28 -34.22998
11 829 -72.89001 -175.77
12 829 -602.05 610.72
13 829 -5.530029 253.24
14 829 79.89001 -128.95
4 830 -692.64 -284.19
9 830 117.88 -456.71
4 831 -731.21 -344.1
9 831 194.0699 -441.4301
4 832 264.4 -379.68
5 832 379.29 292.4
11 832 119.91 94.54001
13 832 155.76 537.18
4 833 103.08 -396.67
5 833 446.98 12.23999
8 833 -141.15 338.03
14 833 349.88 -76.97998
4 834 224.28 -415.3
5 834 448.79 222.94
11 834 171.16 38.60999
4 835 234.61 -469.98
5 835 527.1899 246.16
13 835 279.91 502.24
4 836 243.41 -508.72
5 836 580.08 265.56
11 836 292.23 78.28
14 836 472.6 169.17
4 837 115.63 375.37
5 837 -677.44 -223.85
4 838 285.13 -53.26001
5 838 -218.22 314.38
4 839 107.05 -149.79
5 839 30.63 -25.5
8 839 -484.14 307.01
11 839 -196.16 -169.32
13 839 -120.14 252.98
14 839 -56.88 -121.44
4 840 162.78 -251.16
5 840 199.85 94.12
4 841 228.23 -387.17
5 841 403.5601 228.77
11 841 131.62 43.32001
13 841 177.45 483.27
14 841 302.38 130.98
4 842 -214.54 -459.91
7 842 -42.31 217.41
4 843 148.36 -524.4301
8 843 -12.79999 410.41
4 844 100.49 44.16998
13 844 -465.23 208.1
14 844 -469.58 -153.76
4 845 -731.31 -237.91
9 845 108.9 -520.0699
4 846 139.73 -393.52
8 846 -154.91 391.44
4 847 119.86 76.47998
11 847 -492.69 -156.49
4 848 -132.78 -406.2
11 848 229.52 -480.59
12 848 -143.41 261.21
13 848 288.12 -27.90002
14 848 435.9 -489.0601
4 849 67.54999 32.34998
5 849 -353.27 -116.36
4 850 -339.88 -296.79
6 850 -165.15 -184.77
12 850 -166.54 -125.63
4 851 45.53003 20.84003
5 851 -318.82 -168.54
11 851 -425.98 -276.5
4 852 -433.19 -288.87
7 852 -183.68 -171.3
13 852 256.47 -464.11
4 853 209.8 -268.88
5 853 226.89 181.21
5 854 595.63 117.53
11 854 302.84 -41.96002
14 854 491.51 27.16998
5 855 543.79 13.40997
6 855 -352.75 747.6
5 856 237.71 -92.82001
12 856 -505.77 551.87
5 857 84.62 -146.06
7 857 -557.48 538.23
5 858 433.36 -190.64
12 858 -264.54 466.43
5 859 -120.71 -260.64
7 859 -747.32 395.68
8 859 -595.25 81.73001
14 859 -202.75 -356.39
5 860 -147.63 -359.41
10 860 -773.34 447.24
14 860 -228.57 -455.9301
5 861 338.37 -532.8101
6 861 -440.84 64.02002
5 862 473 -574.8
6 862 -244.41 65.59003
5 863 -212.59 431.58
11 863 -274.65 191.83
14 863 -290.52 320.97
5 864 194.84 374.62
11 864 16.17999 156.89
5 865 -368.1 346.81
11 865 -408.2 123.64
5 866 585.04 174.15
11 866 288.6801 3.419983
13 866 327.77 443.06
14 866 479.3 81.28
5 867 558.99 3.659973
11 867 277.13 -134.76
5 868 489.28 -30.73999
6 868 -406.54 683.89
5 869 502.89 -192.81
6 869 -359.87 487.43
7 869 -124.3 535.07
13 869 269.76 139.58
14 869 411.3 -275.96
5 870 412.09 -301.65
8 870 -139.6 66.91
14 870 325.9399 -386.31
5 871 405.83 -472.54
7 871 -208.41 269.68
5 872 473.78 -582.98
6 872 -241.2 57.59003
7 872 -208.11 172.67
10 872 -207.54 233.59
12 872 -196.47 111.18
15 872 -163.95 242.58
5 873 171.45 366.48
11 873 -3.289978 148.74
5 874 -78.27002 341.43
11 874 -211.73 123.03
5 875 -99.48999 273.4
11 875 -281.4 67.48001
13 875 -244.89 501.39
5 876 137.72 70.07001
11 876 -107.07 -91.01001
13 876 -36.76001 337.33
14 876 46.89001 -26.95001
5 877 -55.37 -58.19
8 877 -559.14 276.86
13 877 -188.57 221.96
14 877 -140.42 -154.56
5 878 -111.93 -319.8
8 878 -578.98 26.03
11 878 -304.94 -407.32
13 878 -216.67 7.150024
5 879 -186.88 -546.36
7 879 -750.69 115.32
5 880 -289.87 245.42
11 880 -378.87 45.29001
13 880 -404.04 468.09
14 880 -367.93 139.18
5 881 -252.83 35.83002
11 881 -418.84 -121.65
13 881 -358.97 289.57
14 881 -335.25 -65.40002
5 882 473.5601 -282.7
7 882 -140.79 448.4
10 882 -47.70001 594.88
11 882 220.18 -371.59
13 882 248.9399 66.94
14 882 385.62 -365.63
5 883 526.75 -565.86
6 883 -181.45 92.12
7 883 -175.36 192.61
12 883 -148.99 146.99
13 883 286.39 -149.67
15 883 -131.49 259.9
5 884 631.45 -49.76001
8 884 1.640015 281.48
5 885 340.83 -544.15
9 885 -347.75 -12.06
5 886 -129.33 -371.83
7 886 -723.58 286.64
11 886 -317.89 -450.23
13 886 -227.1 -35.46997
15 886 -772.29 463.46
5 887 477.3101 -535.3101
6 887 -255.27 106.09
7 887 -200.36 216.65
10 887 -190.05 286.58
12 887 -196.05 157.59
13 887 249.92 -128.56
15 887 -142.23 305.51
6 888 234.43 755.83
8 888 330.48 368.67
6 889 -115.15 616.19
12 889 47.28003 578.62
6 890 494.88 555.58
12 890 575.48 566
6 891 370.34 517.89
8 891 433.6 234.31
9 891 244.5 367.16
10 891 581.47 611.72
11 891 706.5601 -378.74
12 891 456.24 524.34
6 892 -352.74 475.24
12 892 -182.64 461.61
6 893 201.11 419.93
12 893 310.64 415.7
6 894 159.54 382.3
7 894 258.89 415.29
14 894 862.9301 -439.97
15 894 577.12 586.73
6 895 252.99 343.97
15 895 667.71 523.92
6 896 353.67 317.67
9 896 240.6 210.88
12 896 441.17 326.2
6 897 358.83 261.79
15 897 722.9 393.3
6 898 539.85 229.55
12 898 619.46 239.51
6 899 368.08 203.71
7 899 388.4 246.69
10 899 535.36 292.67
12 899 455.5601 214.03
15 899 724.9301 322.52
6 900 515.83 164.81
12 900 596.35 175.18
6 901 -138.02 140.86
15 901 -81.52002 305.82
6 902 547.65 121.26
12 902 626.3 131.06
6 903 306.09 99.57001
12 903 356.11 132.89
6 904 -449 68.72998
7 904 -274.8 211.46
6 905 93.02002 41.63
12 905 108.33 91.82001
6 906 26.35999 17.65997
12 906 38.08002 70.23999
6 907 8.190002 -7.76001
12 907 19.53998 45.71997
6 908 -339.03 -31.54999
10 908 -315.76 166.99
15 908 -289.17 163.79
6 909 -47.42999 -89.09003
12 909 -38.28998 -35.23999
6 910 -22.57001 -117.67
8 910 158.08 -129.63
6 911 78.28003 -144.36
15 911 47.09003 -72.59003
6 912 5.059998 -184.15
12 912 5.26001 -133.6
15 912 -45.02002 -98.42999
6 913 232.78 -219.33
9 913 242.49 -67.44
10 913 113.29 -143.95
15 913 210.22 -196.31
6 914 248.08 -277.16
12 914 262.77 -243.34
6 915 -125.18 -352.61
12 915 -114.97 -297.19
6 916 490.91 -497.26
7 916 319.27 -373.36
10 916 333.6801 -456.17
6 917 -98.69 -611.95
15 917 -211.38 -502.14
6 918 223.09 -782.86
7 918 16.58002 -576.4301
6 919 -356.65 742.92
9 919 -312.4 440.49
11 919 259.58 -130.38
6 920 -256.59 677
8 920 -6.369995 279.1
9 920 -244.23 382.8
6 921 505.05 617.51
9 921 339.35 456.48
6 922 327.07 558.28
8 922 398.22 238.35
9 922 200.45 365.81
6 923 -562.5 504.19
12 923 -384.31 496.63
6 924 471.41 425.52
8 924 509.61 173.87
9 924 324.85 309.47
6 925 -203.34 356.04
12 925 -53.95001 354.47
6 926 -545.34 286.3
8 926 -215.36 41.89001
6 927 -254.08 210.01
7 927 -92.04999 309.02
10 927 -15.59003 415.82
14 927 450.54 -526.5
6 928 528.63 140.28
8 928 558.1801 -39.98999
9 928 384.55 93.64999
10 928 671.05 191.49
12 928 608.4301 150.05
6 929 358.43 84.46002
7 929 311.61 137.67
6 930 21.17999 38.75
12 930 35.5 92.13
6 931 -119.46 -30.94
8 931 82.39001 -71.02002
6 932 405.26 -100.64
12 932 438.74 -70.12
6 933 318.8 -155.16
8 933 429.5601 -170.75
6 934 51.65997 -246.7
7 934 -46.02002 -119.72
12 934 50.81 -200.32
6 935 -89.54999 -309.46
12 935 -84.60999 -256.36
6 936 22.71997 -408.97
15 936 -20.75 -326.15
6 937 435.8199 -537.42
10 937 260.41 -480.15
6 938 478.95 -678.39
7 938 256.72 -528.84
6 939 -479.47 861.16
11 939 172.22 -52.71002
6 940 -133.71 739.29
11 940 444.4301 -145.24
6 941 305.7 672.52
8 941 380.2 317.85
9 941 179.45 447.18
6 942 -476.36 628.57
11 942 157.36 -195.52
6 943 -229.84 526.68
9 943 -224.57 268.22
6 944 441.8199 425.98
7 944 459.75 427.17
8 944 487.54 172.22
9 944 302.58 306.27
10 944 634.5 501.01
12 944 524.79 434.9
15 944 839.4301 574.03
6 945 -308.14 313.43
9 945 -271.23 136
14 945 428.13 -427.13
6 946 404.36 216.53
12 946 489.67 226.59
6 947 568.12 131.32
8 947 587.46 -43.48001
9 947 414.24 92.48001
12 947 646.63 140.7
6 948 26.78003 32.28003
12 948 39.71997 85.5
6 949 37.34003 -32.03003
12 949 48.70001 18.71997
6 950 -247.99 -149.33
9 950 -153.41 -39.59998
6 951 -568.15 -317.89
7 951 -458.33 -85.12
8 951 -272.54 -314.07
13 951 -5.25 -371.27
6 952 -212.37 -587.72
7 952 -269.79 -348.03
6 953 46.03998 -803.16
7 953 -128.88 -564.0601
6 954 380.12 728.5
9 954 241.3199 522.15
6 955 500.53 556.12
9 955 339.08 410.7
12 955 581.0699 566.44
6 956 -449.18 346.84
8 956 -147.3 73.67001
9 956 -379.14 152.96
11 956 156.58 -382.91
12 956 -275.97 349.55
6 957 565.8 157.88
7 957 539.3101 185.3
6 958 182.05 31.28998
8 958 318.74 -26.12
6 959 -100.13 -90.23999
12 959 -90.91998 -34.27002
6 960 246.59 -304.49
12 960 261.54 -271.01
6 961 48.07001 -828.6899
9 961 156.62 -549.23
6 962 -101.08 638.8
12 962 60.82001 598.43
6 963 292.92 469.21
8 963 374.35 173.14
9 963 178.17 295.22
12 963 394.22 464.47
6 964 -228.08 242.97
10 964 22.32001 446.21
6 965 9.97998 -28.96002
12 965 21.03998 23.31
6 966 -58.79999 -332.4399
8 966 123.55 -311.1
9 966 11.45001 -179.91
6 967 36.12 -800.17
7 967 -135.82 -559.78
9 967 142.58 -529.02
6 968 -465.44 571.03
8 968 -148.66 229.85
9 968 -389.06 325.81
13 968 203.98 200.33
6 969 163.68 142.38
10 969 137.48 226.46
12 969 193.02 189.5
13 969 541.52 -158.3
6 970 174.61 -65.57001
8 970 312.07 -101.48
6 971 -344.26 -567.64
7 971 -359.32 -310.11
15 971 -410.63 -379.7
6 972 257.94 -143.24
12 972 270.97 -102.08
6 973 84.47998 72.90997
7 973 19.19 146.51
9 973 103.53 153.14
15 973 105.2 171.72
6 974 -302.62 -554.54
15 974 -370.61 -380.86
6 975 32.47998 61.92999
12 975 47.27002 114.09
6 976 -45.23999 27.39001
8 976 143.71 -22.10999
12 976 -27.81 82.97998
7 977 -479.28 497.56
11 977 -81.58002 -304.31
12 977 -584.34 421.79
7 978 -515.56 447.97
11 978 -120.12 -340.19
7 979 -532.91 419.55
8 979 -414.01 87.73999
10 979 -518.86 576.68
7 980 -511.74 391.09
14 980 12.07001 -387.46
7 981 -613.79 365.7
15 981 -625.04 563.51
7 982 -262.81 339.2
14 982 258.09 -472.15
7 983 -360.55 324.72
15 983 -284.41 497.98
7 984 -563.96 314.45
14 984 -54.07001 -460.33
7 985 -554.57 305.55
14 985 -46.96997 -470.99
7 986 -273.4 282.82
10 986 -228.89 398.68
7 987 161.62 253.41
10 987 215.8 289.25
7 988 704.1 221.75
9 988 552.88 194.09
7 989 90.15997 190.32
10 989 116.24 215.16
13 989 527.09 -166.23
15 989 210.14 227.06
7 990 -256.65 170.08
15 990 -220.42 247.29
7 991 -418.65 135.82
10 991 -415.07 233.02
15 991 -395.99 235.94
7 992 449.5601 100.82
10 992 590.92 110.41
15 992 793.92 105.96
7 993 -357.87 68.78998
15 993 -330.67 137.38
7 994 -426.42 38.97998
15 994 -424.31 102.94
7 995 -203.56 3.76001
15 995 -192.05 7.349976
7 996 -147.74 -20.84998
15 996 -126.28 -32.90002
7 997 -521.35 -55.42999
15 997 -562.61 -15.66998
7 998 -67.03998 -93.29999
15 998 -36.65002 -142.67
7 999 -513.88 -157.35
15 999 -573.06 -154.44
7 1000 335.99 -226.43
10 1000 379.76 -282.93
7 1001 -356.74 -301.11
15 1001 -403.72 -366.71
7 1002 -42.04999 -372.54
15 1002 -16.87 -508.59
7 1003 -44.46997 -406.58
15 1003 -24.40002 -554.4
7 1004 -300.33 -432.22
10 1004 -377.41 -444.8101
7 1005 495.71 -472.4301
10 1005 527.01 -603.95
7 1006 -206.97 575.96
11 1006 165.36 -258.31
7 1007 9.450012 463.51
11 1007 360.66 -370.45
14 1007 551.1 -362.9
7 1008 -554.84 387.19
8 1008 -435.65 59.23001
12 1008 -672 290.93
7 1009 -317.52 347.93
14 1009 198.41 -455.99
7 1010 -101.64 312.16
10 1010 -26.15002 420.54
13 1010 291.67 -53.08002
14 1010 439.89 -521.6899
7 1011 -550.62 281.4
13 1011 -96.45001 -51.59998
14 1011 -48.77002 -497.0601
7 1012 -682.81 240.22
10 1012 -699.46 380.66
14 1012 -184.72 -522.3101
7 1013 76.96002 195.35
10 1013 100.54 221.57
12 1013 160.03 181.9
7 1014 187.14 145.69
12 1014 288.5 128.94
7 1015 17.29999 83.53
13 1015 463.23 -253.95
15 1015 96.09003 85.20001
7 1016 -114.06 31.64001
15 1016 -76.63 32.88
7 1017 -211.53 -11.91998
13 1017 253.05 -320.91
7 1018 -578.4 -73.94
13 1018 -110.87 -351.14
7 1019 -588.18 -139.32
10 1019 -645.47 -75.40997
13 1019 -118 -406.68
7 1020 -247.1 -269.41
13 1020 192.92 -551.67
15 1020 -262.18 -340.39
7 1021 -483.47 -391.4
10 1021 -569.99 -376.58
15 1021 -581.75 -471.58
7 1022 163.29 -439.75
10 1022 139.23 -513.11
7 1023 8.900024 548.5
11 1023 369.1 -290.6
7 1024 -676.98 390.35
11 1024 -261.94 -371.53
7 1025 185.1 322.2
10 1025 314.77 411.26
7 1026 -555.01 274.81
11 1026 -178.57 -481.5
13 1026 -100.4 -56.44
14 1026 -54.32001 -503.26
7 1027 -367.71 187.91
8 1027 -244.62 -102.88
15 1027 -320.55 304.13
7 1028 467.26 122.25
10 1028 617.59 135.27
12 1028 562.97 79.97998
15 1028 825.77 136.24
7 1029 -222.11 32.66998
10 1029 -245.87 67.62
15 1029 -208.97 49.10999
7 1030 223.71 -35.65997
15 1030 372.42 -96.06
7 1031 -479.47 -182.86
15 1031 -533.86 -192.3
7 1032 -269.79 -348.03
15 1032 -303.35 -441.97
7 1033 -28.63 -411.74
15 1033 -4.869995 -564.0699
7 1034 -118.14 -566.91
9 1034 163.41 -530.5601
7 1035 -515.01 357.06
11 1035 -131.77 -416.76
7 1036 -448.69 261.32
11 1036 -95.15002 -510.85
7 1037 -473.5 150.08
10 1037 -475.64 254.85
7 1038 -192.91 64.70001
13 1038 269.48 -256.68
7 1039 -434.88 -61.38
13 1039 15.04999 -351.72
15 1039 -454.47 -33.34003
7 1040 -139.24 -415.94
9 1040 66.34003 -420.71
7 1041 -48.40997 479.77
11 1041 311.65 -349.33
7 1042 100.83 344.32
10 1042 216.01 445.76
7 1043 647.5601 276.55
9 1043 494.72 225.62
7 1044 -344.74 145.96
15 1044 -297.9 243.38
7 1045 141.42 48.09998
8 1045 352.27 -76.98999
10 1045 162.95 45.83002
12 1045 249.64 14.21002
7 1046 -480.03 -174.22
15 1046 -533.25 -181.49
7 1047 -118.28 451.22
11 1047 241.67 -370.27
7 1048 135.09 217.26
10 1048 174.4 244.17
12 1048 220.62 207.37
13 1048 563.47 -145.84
15 1048 280.97 262.99
7 1049 -11.27002 -59.37
15 1049 44.65997 -102.48
7 1050 453.83 -384.12
10 1050 492.23 -488.09
7 1051 491.6899 129.73
10 1051 646.64 140.78
7 1052 410.66 -468.54
9 1052 581.36 -344.52
10 1052 423.58 -585.33
12 1052 641.08 -581.04
7 1053 -453.73 -60.03003
13 1053 -1.719971 -349.97
7 1054 394.47 -462.3
9 1054 564.15 -342.21
12 1054 620.4301 -574.3
8 1055 379.51 348.74
9 1055 176.51 479.89
8 1056 598.4 246
9 1056 411.73 389.18
8 1057 -200.49 175.57
9 1057 -440.51 264.88
8 1058 516.1801 100.02
15 1058 858.75 443.79
8 1059 60 34.42999
9 1059 -90.97998 163.13
8 1060 -560.73 -49.32001
13 1060 -204.66 -56.09003
14 1060 -184.13 -496.15
8 1061 258.52 -253.43
9 1061 145.53 -106.87
12 1061 107.06 -223.45
8 1062 -104.63 357.95
11 1062 210.14 -146.96
8 1063 -250.05 194.65
12 1063 -431.27 491.29
8 1064 177.57 11.85001
12 1064 15.85999 128.07
8 1065 -169.65 -159.28
13 1065 117.54 -217.93
8 1066 582.76 248.71
10 1066 781.77 573.17
8 1067 -483.12 88.41
11 1067 -209.03 -358.92
8 1068 46.97998 239.4
9 1068 -187.99 338.25
8 1069 -319.2 -327.95
9 1069 -477.52 -260.79
8 1070 429.48 311.07
9 1070 236.97 446.58
9 1071 -167.3 336.78
11 1071 429.8199 -217.64
9 1072 81.03998 109.15
10 1072 -18.89001 117.38
9 1073 236.16 257.43
12 1073 440 386.15
9 1074 -242.44 -375.56
15 1074 -420.97 -342.73
9 1075 600.12 -133.77
12 1075 803.67 -235.22
9 1076 484.47 131.44
12 1076 740.14 173.04
10 1077 -672.16 578.76
12 1077 -793.79 321.51
10 1078 -747.21 428.7
14 1078 -211.26 -474.22
10 1079 503.89 234.36
12 1079 430.5699 148.01
15 1079 688 252.1
10 1080 -562.43 -3.530029
12 1080 -579.58 -227.73
15 1080 -567.04 -38.34003
10 1081 -760.04 570.15
13 1081 -219.15 59.91998
14 1081 -190.66 -349.05
10 1082 329.71 156.82
12 1082 361.26 121.91
13 1082 666.75 -217.36
10 1083 65.02002 494.11
14 1083 511.27 -458.6899
10 1084 -692.94 -135.26
13 1084 -148.02 -450.65
15 1084 -717.73 -191.33
10 1085 -246.24 -9.75
12 1085 -164.03 -112.46
15 1085 -211.31 -40.02002
11 1086 84.40002 187.41
14 1086 153.0601 305.41
11 1087 -392.6 55.45001
13 1087 -422.41 479.25
