16 2211 8481
-31.699424543284437
-1.5247920232857086
-1.7119107265512163
-21.118953688155578
1.1494296504668882
-0.9073484423399214
-20.499455296909456
7.3204867639790479
0.52309481588767393
-24.647531751171645
7.5233518734930795
0.38521427715416967
-24.403409131924771
2.7178635367241686
-0.92852145810026987
-20.539466291778481
4.372893201585514
-0.56724250228011108
-21.403239491024948
6.4442371017161886
-0.31514595741213286
-23.249215038932405
13.800999959917402
1.0228476463935423
-29.918418476952994
2.1329905769866868
-1.7313638015066779
-20.159542122525252
13.638036035144673
0.21052016632215481
-32.203346330183066
14.118728297309925
0.46743571202966377
-29.636135924000918
14.265412438749784
0.29308120363668339
-29.320546781997098
4.0295470260155417
-1.8108552471628581
-20.780989295930713
1.0314887250194542
-2.8794432406152199
-19.674876104131581
14.102914677504307
-0.70402811229754225
-31.025002644963266
4.3948093549219056
-2.3429819621252861
-20.568513351595428
-5.4903108511235237
-6.5197953924486649
-23.692770836647895
2.7240485333006181
-3.4359889749946797
-21.007076335018244
14.82377709452096
-1.9150902813612452
-29.487431652163682
1.1483865799772097
-5.102654608320762
-21.984447513939358
-2.6179664610186015
-7.6244532463365342
-22.14958214039228
-4.2603563817258392
-8.8821658036671494
-20.333504671378087
-1.807337496365542
-8.3772731537024789
-20.370777449928926
11.812092278088134
-6.2277711154357034
-24.460680440479393
15.352674767149294
28.665598627689555
-56.492397907506806
0.9912093886320642
20.357289942535761
-45.592473183649709
0.28420798586079721
19.35316622039133
-46.662769495969478
12.665876725246656
25.442546706736763
-56.287332532404797
-7.9582866249081592
13.803509730265647
-42.025650630200758
9.3465063339723127
21.622405548490072
-56.717966528322961
-9.5199310368274332
12.414367519784387
-45.009859550306082
-1.5019631861438429
15.469353326435279
-49.804868006980094
9.6902120549531539
19.931589376653577
-55.520673261716126
5.1488451898554626
17.424400170492593
-54.09820985197647
-12.75784991807109
8.4551550292543318
-42.497455534036725
6.4656744438876412
13.809124361224344
-51.719843028783757
4.6570598261239144
12.580599664908796
-49.059696849185769
4.0304096522822315
11.199695288913816
-48.237129236200147
9.2919414850726891
10.9016331879573
-47.249875208001086
0.78261303619487244
3.6411094850331369
-23.088363923092611
-8.4598650665938635
1.4898227009105354
-34.396537704616385
-0.46119513175789867
1.6920254173145701
-21.454226729462544
-3.716724854425685
0.58448476882258815
-23.955007243295878
12.322916497037559
5.5143770253809574
-29.115396923832357
1.3266396315853877
1.1587161994339501
-20.467810981630208
0.94887868751976934
0.47066833517087003
-20.381735356741672
2.6770373091963768
0.23827419742327124
-20.266413660603948
2.5067048251330228
-0.35366883252180903
-20.30026552086083
0.11241757765745912
-1.5427958185346384
-20.403723464601253
3.5572411009166593
-0.81218932437835434
-20.842898266507575
4.1215302761208665
-1.2674601824380372
-20.894304132255499
-0.60783123037166586
-3.333133413921197
-21.099867479506909
-7.5598983197750087
-6.3837423743052542
-23.10619388574802
5.8815311537628672
-1.9909357148046916
-21.501017763881933
6.0219392358560979
-2.5108137462764559
-22.297123967878672
-5.4295919137978341
-7.1601181932903541
-22.402648586216166
3.6565533300139395
-4.8262908407388156
-22.397892669754491
-11.285618089154598
-10.46658975382605
-19.100209189971171
6.1513955834795366
23.144248430051682
-47.881221189373747
5.8628780817518997
22.778482841992471
-48.06049936915128
8.0772877926416431
23.425934230677129
-50.036060878287827
-13.583023850223418
13.028774153991455
-39.67062171256083
-12.717695403134597
11.285656841313788
-37.896739672749582
3.5460687153696324
18.044880131653265
-51.703296494658517
-3.8425880949322053
14.445168810496449
-48.714585064807579
10.763572908771367
20.100014351559594
-56.866012963445343
4.9821772841577445
17.610779208531714
-56.724585944282119
7.8384633959280592
14.360061821191545
-51.693842567430742
3.131126475903435
10.112409554338555
-45.868353696224325
2.5980263434175583
8.5513240068862686
-44.429928106311031
0.81432427852042788
3.7600114208907316
-24.018619154338712
0.25164540646677136
2.5668768199392802
-21.63762660275869
0.31471301830934018
1.4498862762131335
-20.881463635873384
-3.0828224943183056
-0.082224984791562997
-23.143611630657144
1.0560095711686401
0.13932601813235621
-20.72854244343792
0.70628175385973146
-0.66766604706385024
-20.540308685961957
0.43624524333245557
-1.5981332209527501
-20.137969774316726
13.870085531380777
0.86424487936989969
-32.027744065150017
-8.3097838000958379
-6.4269399323390122
-21.579082428625114
-8.0914638654208897
-6.7207762041635997
-21.283044655871667
7.0336466088675085
-3.4733049315456594
-24.389761869209373
0.3790209988770753
-5.8573105659193878
-21.356104023304738
-4.6168364061788791
-9.4607892984356941
-19.560523557984343
5.9702047909080376
22.863857185990675
-47.855988890416846
9.3552410317823433
23.545015826452524
-50.511386589303662
-13.250953501801904
12.195887296578887
-41.022667946662793
8.8572754292911586
20.407036845907381
-56.815348297246956
-4.0915948593406304
13.896864527713397
-49.116938687244414
11.0139275200012
19.591119023755596
-57.712145955127326
4.2450012911542059
13.174992824015344
-50.016660012447502
-12.051936731596145
3.9213625212169836
-37.476683736189862
9.8185739224660367
10.951294251940157
-49.578217727785876
3.9744925671298774
3.3534256927072286
-23.117965880737724
4.7134443266299346
1.6583750679406277
-22.128143007848848
-16.576128659055723
-6.1320156360995846
-25.136139732845628
1.5021396673624599
-1.030071906446641
-20.478528979597101
5.088623183465617
-1.1090305528163142
-21.585799896830977
4.5396670946045825
-2.286564819981431
-20.577019107669486
4.3805452835623546
-3.265829725408989
-21.177036278754436
11.292075688620473
-4.3102771502442989
-27.150208990934058
10.6195837767449
25.424366254186825
-51.599324893386317
6.6682874194264885
22.760685349052263
-48.82959044569634
-13.36934592552074
12.359304634790439
-40.777628410453708
-32.035191797250761
5.5100899290190792
-42.350357016481155
4.4333397218578403
16.949407560944085
-53.910022743332455
-19.724672155918867
1.7552220633331763
-35.097455259571291
2.8886554609197881
8.1779423099075679
-43.903226610486222
9.3303977662327444
5.7424492927604236
-40.837326167504692
3.7216108640591479
0.81001684813277508
-21.029807888856752
3.078715283838529
-0.54849319340109781
-20.552245758982078
-9.1746831149055534
-6.2212054040552713
-21.59582844223754
-5.2820601879483728
-6.4311572653149032
-23.840101300097629
-12.319204870111436
-9.2763568013825335
-20.725869769440095
13.284096094287028
-4.673382018425249
-26.728096012626146
5.7470481875911554
22.545271359221559
-47.981791088503712
10.361214634840346
21.152728403662145
-55.155688697585241
-9.6453481377722667
7.2624723807819089
-42.532829685196781
-9.1491291481150672
2.7855635786450277
-36.045987732483539
2.4923092804130706
1.4109593696349845
-20.541968949109791
-9.6963727558290245
-5.054639463763932
-23.325191069949465
-6.7518552390252191
-5.9151258783961467
-24.482421017348202
-7.9926365623295412
-6.8912236500636315
-20.753023706052925
-1.0334676403466305
-5.7464684603976171
-22.257370594859399
2.9338723006315268
3.8777174502348104
-23.773300188111296
-0.10664116716587481
-1.0424322000554023
-20.847083838649436
-7.7707761386884489
-6.603187507005142
-21.787617784894422
-6.8025712349099665
-9.1363850939045221
-19.916620245886779
1.7266726164375947
-0.30583418297921755
-21.080646022596881
2.9396875795490391
-2.8210738792339125
-19.745011410733515
-11.449536024708667
-6.1085322941050846
-22.058676791976449
-11.7872384875484
-9.6781844835520268
-20.167333231355496
-8.3758589995040733
12.994434204577708
-44.947983380165773
9.933267077273694
28.7556076811982
-45.399001462108394
4.6038353638404104
26.708355371568086
-43.428881358668967
-7.1565472878366947
20.331483549718609
-34.548543429971609
13.574776002644109
16.759396130905774
-31.389568033320312
0.25520712799480511
24.728759051062745
-41.261688245004905
-0.99785899345775841
23.768555745432586
-39.972796724880588
2.8006341862116013
25.747721052802138
-43.153547217337852
14.544069627132066
28.834574390140933
-48.554248189304438
1.6270017354145672
24.562313882816227
-42.112218022990831
5.4515256844228563
5.387878176749286
-16.586444433197602
9.6667548407639412
26.985042397069257
-46.807640059903996
13.161931537311238
14.869374609703673
-30.806743798896072
19.020006284269865
31.229693500929276
-54.863982594160383
-0.097908660862286528
23.308046121078359
-42.268186966993781
1.4527063948580952
23.331998984264093
-42.945018562815974
13.09295390145701
10.880483580026818
-26.819271258941903
1.2858286784435089
23.23174790665843
-43.509182607240078
14.077415075180699
8.2612273369277336
-23.54827489892628
-10.271654891477787
18.834434806219129
-36.280039711200978
-0.89922205898947971
22.563163718872634
-43.280564935482516
10.311910234219836
25.853855317843752
-49.608742119980391
-1.6623533105296899
21.488722785947935
-41.922027989999656
14.358582872227986
12.366737653301819
-30.741466947508716
14.117846159639425
8.5188973220991073
-25.463115982940778
4.8912522833974608
22.315192452439089
-45.391883649813195
11.596704261840337
13.492287677228239
-32.870646719627757
-7.4106423111122828
18.542841866113271
-39.042786014782209
-9.2788921246657399
18.307859923707028
-38.678329259679131
18.860239690938606
25.828918686451804
-54.600939464068382
12.730533335264212
24.42951913884329
-52.192486070489814
-1.3927071833818039
19.998100738619033
-43.344929354519401
3.106678908712341
22.184704552206785
-47.820856840925153
12.996453594320961
10.281945496154327
-30.177627878714144
10.810798355854436
24.299851624283583
-53.357874349747227
11.783945511461644
8.2056764306673067
-26.813517924494608
5.1481583344805584
20.940269350454777
-48.111014444742821
-3.8196581575308817
18.742841654408632
-43.043824077367788
13.072534209003287
7.0382439846314195
-26.70656314999367
17.104701682529168
23.709818184582758
-55.979507136499514
-9.1054426187721642
16.780982101742477
-40.083041938836644
8.1529306145932416
21.533609603628484
-51.67829508354248
-9.2336074888295467
16.246720511977568
-39.602290820989211
13.882254467725604
9.7753483339329375
-32.688482670102061
12.491492153934756
6.3428694445178326
-26.094345648702895
-6.9759206719190736
16.623948275843748
-41.492054151654777
2.3719109418837712
19.864024237158539
-49.139627473511389
14.91705774435642
9.823955711063789
-34.113657068917888
12.812178065087872
6.3579891346769539
-27.567553596494047
-6.9171587064494044
16.331692638144656
-42.100979097207137
-1.1341767745786893
17.881796007062011
-46.59979437569482
-1.8322221755053618
18.263894169167045
-47.356823834897511
-9.3671725082366049
15.601995334469084
-40.655692983629542
13.909719831663359
2.8305486834860885
-22.461413254774069
14.604153718426703
20.427529150105027
-57.409498306110493
-11.842827073422656
14.738028653737672
-39.976450720949202
-3.359054997573057
16.343981342989078
-45.936373203303432
-1.6667758251908131
16.11899381465976
-46.301385793058309
13.692167569247975
2.7607962142641651
-23.608529239631707
14.644122710945306
3.2110456493792574
-25.342247119254644
-4.2528213317590264
15.919436402143228
-46.319567604427569
12.996620506169865
4.8166504061563682
-28.530641937487292
-12.909261951853519
13.606592710541113
-39.911270296871329
-11.259188150092632
13.563700248208441
-40.911549207988472
-12.454682169474637
13.34718107958429
-40.134566579206734
14.266356351724493
1.5948398722334223
-23.111421869898798
14.531838931615795
2.3392290066629067
-25.333941924545673
14.566685716487388
0.86618827945046639
-22.271328465544546
-11.942982906151869
12.982381534466203
-40.904912930251754
-6.6183037707319121
14.018145128449099
-45.313164976249489
-10.061541652257928
13.315943805521705
-42.908342497919513
0.46122177300542322
2.1421929382265277
-21.167436656172686
-3.9031881808891233
14.751590280173675
-48.4395579847655
12.105901469645181
2.8828363574165197
-26.954138343067484
1.3169305796428532
1.6181245905963937
-20.799886650586355
13.00800178719744
3.4407020060424229
-29.461954386189934
-9.9204014883562799
12.715577350624534
-43.098782674465724
-0.61462383437648105
2.1934976065303622
-21.957022624643798
14.873964605969878
1.3461270245317611
-26.295184848234729
-10.851783362319411
12.175940749415147
-42.601088259017196
12.596140896289167
3.7113323099539985
-31.267592008219591
-8.4040991777945102
12.754048273640478
-45.806114333792813
13.076849750212077
2.9921789852097551
-30.477785867662778
12.785927497057541
3.1883948712614596
-31.139815480494786
-4.8939430877216443
13.3639086677346
-49.403075159038139
-10.40638655081627
11.746438257843653
-43.925486193252482
-10.08330786217074
11.653582445880016
-44.4969312653879
1.1909367845462726
0.40927494783920992
-20.358497202738757
13.347924450946019
2.0870954342947194
-30.301113668196351
6.2278216077419755
-1.5268175442426224
-18.223761754948768
-1.8412001032765517
3.6603945552979327
-28.353160891318161
-0.025124951779402743
0.43845877146138351
-20.783024988296084
-0.20337568115602539
0.44007163040076791
-20.934035979256176
2.0945059346676724
-0.31518999803177211
-20.291726211667275
13.659809889374678
0.73995770642792635
-29.02986745880898
14.336934549166461
-0.37482399383499659
-26.936699828047232
14.0359502559148
-0.22814093869219843
-27.207773148630558
-2.4816378078601482
1.5966307918270501
-24.445271716396896
14.172819119382217
0.184777108594121
-29.494788732025491
1.1588091390845745
-0.68128217099070998
-20.382499047135926
3.0065684557039205
-1.2527454033994525
-20.157849238824731
14.889818707919074
-0.86010136175579655
-28.354902702348941
-1.1674763677567241
-0.17541968015946022
-21.731817524741992
1.5614136665157583
-1.2145068658211602
-20.55778667842478
13.934975389795769
-0.55769346592262936
-31.091127706097165
-2.1853932927240347
-0.43568649161026435
-22.289195524204519
4.1975587478439111
-2.3084449529651665
-20.538479858400226
-0.61220583224010594
-1.5392096360645235
-20.662905276878242
-0.27004207281724746
-1.7338518154156937
-20.580666152889563
-0.94975437449868372
-1.59388381215784
-21.052246781074501
-6.4621283240198997
4.0510020782941103
-38.859790181789641
1.9100190873469942
-3.0027408299679474
-19.679997271078921
-3.0540584320230098
-1.5979068216898435
-22.432422274888662
-2.7988492881532476
-2.0858814120380149
-21.940553781322375
-2.6218694393866921
-2.3350671291006075
-22.115521770313094
-8.2912603947820163
1.0838747645655658
-34.074046094190678
-6.5430314253064674
0.19893889245637206
-32.695188864854579
-2.7393570270512062
-2.9369139897345815
-22.425966140499021
-2.4434774596935913
-3.3167215902162508
-22.860121106193052
-0.49057887712216269
-4.2346993883240787
-21.474448897958027
-1.2594260165170139
-4.9311854411533407
-22.048245459826191
-6.6706757105061127
-4.1003663397957348
-26.820487029870375
-6.3655473214757334
-6.2064599496364936
-23.974007898928225
5.5056721030708369
28.134038412188602
-43.062846842894665
9.1245408457032333
28.122921912545173
-43.786776196363334
4.7831862992606897
26.965283919356004
-43.272301663046747
3.8879122365169736
26.340869328677528
-42.726208233770194
11.823988929302772
15.839536227820311
-29.85463349541465
12.274488963228031
10.010899595320984
-22.788502321311618
5.3158250944052234
26.261552774549976
-43.890177783131662
12.856526681801002
16.627283508454777
-31.78433787530513
4.4533565887703643
25.830170787702009
-43.922583523755314
13.082243947111026
10.006609312806644
-23.428719285246107
8.1176855584070413
26.037946018390947
-45.386840801560787
-1.057868888423926
23.108427465142331
-41.174310407508663
6.8295100782325164
26.511468078845375
-47.198558663470209
5.0900034385046862
4.0617684119967352
-15.608443700202624
-12.47431561467439
18.447800520190434
-34.11434965990923
22.33968720078007
31.691714514278011
-57.816892929573157
12.037727035971724
26.432901934339792
-49.418042951626326
-9.0362688008670062
19.089351796063092
-36.586428080787918
9.3752410965450839
25.282599414642856
-48.536445802179301
0.064476966692726387
22.153931912017388
-43.118581018104763
10.289535520014585
25.35887100567712
-50.102151163625891
-7.3931099385478962
21.495678920998696
-41.895774504189774
-9.0912516129197432
18.766638977091525
-38.419809065424133
15.956622975364068
25.582426318421039
-52.029207068628033
-7.2409551421661487
18.643655888031564
-39.06506991943774
-5.9031744727421342
19.315453126886883
-39.868838754882177
-8.3339951427491368
18.007541731888075
-38.229096730342029
-10.694807893549488
17.710157559854
-37.236766989136029
-12.629264806330912
16.48273986798409
-35.229778855438127
5.693936037306349
3.0849695508190123
-17.000464098614085
-8.6703081495205705
17.426646410599485
-39.290589352076708
10.723834913784605
22.936731488442984
-51.92452100444266
-4.0902573115164049
18.52896098879862
-42.822362805479706
-3.4024786448392521
18.416976696942992
-43.507146864828606
-5.9221426138926807
17.189989198019262
-41.838927636741531
12.160358516832481
6.1282297207579512
-25.725066171440766
12.409388069567438
4.5356302198818472
-23.567747034676373
9.5229383225644426
19.976765238859016
-51.849812729277367
-2.7341567178707371
17.247979661958407
-45.625759015004107
9.2941490774866473
19.977293826233183
-54.670006845014349
0.91290860807917595
17.972386415948836
-49.973435877063601
12.983445074056565
5.9877943322166889
-29.819738337052325
11.0773204547625
5.462953459163737
-28.459202640385467
4.682960924194326
17.665458388139704
-52.71698499529402
-12.59686884110501
13.210600203647523
-39.062039657081861
-12.956026448755297
13.253436938754211
-39.811116663103142
-1.4758449752373841
15.598102888022662
-48.776212455522789
-7.1441894886100004
14.401695788867855
-45.209233040463936
2.4475339950111472
1.6590007917673943
-20.555391511505537
-3.9174474175955636
14.67727275993923
-48.648611462676563
6.9571262337438613
13.337596156096064
-50.106129840944412
0.24530793865938622
1.6233150515172097
-20.976023255789908
13.170829698058782
2.377836268565078
-28.005140700598183
-6.8776036700523466
13.08596430077934
-47.234901351759589
13.083946057960755
2.5685409541442508
-29.559769877321852
14.030360527971629
1.4287870445014539
-28.335682651396048
-2.5320206718772997
3.5508570204989964
-28.059455351045617
14.37214248507717
0.32673176155146422
-28.055201872601231
3.3830364611669284
-0.59101566525126215
-20.577987109578757
-2.4623923575197058
1.3856022782309707
-24.134370689865769
0.07193296152854807
-0.41712515538711437
-20.7971477075053
-3.836102029655498
1.4315459264045627
-25.208295500813822
1.8103295146261857
-1.5578760222360699
-20.200626907445351
-3.6627172516665896
4.8074901740981497
-39.160073111006589
-1.6799562545560422
-1.0273774020175868
-21.574078956074818
-1.2628184895156223
-1.3119638265901055
-21.256397672474083
4.2068387217353092
-2.8555863597301276
-20.324856994008471
15.336736852976147
-3.8752963871805326
-26.04537906085995
2.8795411753455404
-3.1309004581989561
-19.89130836894585
14.331173426611134
-4.6373891588360072
-25.962381439970756
-1.9113709959305634
-2.5855832264180361
-21.531064277707948
-8.4628563598809539
1.0386663020605837
-33.919215535114375
-2.489795668072587
-2.8478259831424042
-22.676646244970087
-7.1457496949010064
-0.2649287644114478
-32.553326004164859
-9.1025326902933745
-0.49204987821948765
-31.6592487548
-0.92634834309872216
-4.2563526382102905
-21.850040309468469
-1.262042969225674
-4.8547774023521573
-21.984043197621173
-0.38453824462161479
-6.1226778241836355
-21.773985627114783
4.9569445253391011
-8.9983867240634332
-20.008134928073666
-0.58698664640678322
-7.9931075155120563
-20.991336711603228
11.510036524651893
28.826929779356021
-44.725418047370695
4.6419481373087477
27.018471556900415
-42.7821880581362
10.961385554060071
14.235448175296558
-27.441538613321143
12.152524813155994
16.813704312015741
-31.146234365579037
-5.436789797229145
22.323827503553566
-37.795507956519899
-0.77355241526630814
23.741020101715574
-40.4722553068274
3.3355938131856613
25.315066990026423
-43.365583269830388
2.0849461493525592
24.595406734884008
-42.465259704565916
-1.0494624770037635
23.116223174488244
-40.820132609494053
12.54995282283282
12.967006586661883
-28.494973937626416
7.7654859096886719
25.230726786878975
-46.551918067435309
9.784606227294395
24.893637082223233
-47.476627254263583
11.896822155285678
13.803601650564012
-31.524065823252322
7.6904823008897036
24.292022046031704
-47.371314509720449
8.5346256568719863
24.120092168993523
-48.059149628121169
-11.508728459704841
17.609017845234369
-35.7869503658181
-4.3042668807365008
19.995624634753515
-40.966015608230158
-3.1983882050060641
19.845196388600129
-41.796689810464301
-8.4972466840345593
18.385421254364918
-38.724689574013006
1.7663424807596033
21.384748889854095
-45.557062847085149
19.325460044089557
24.807737930043249
-55.05778489948559
16.482583919883304
23.864544287459886
-54.798709060573785
13.677699800547835
10.251722157167574
-33.318684478867929
1.8463944764619262
19.150598402161826
-48.326911603884461
13.314990765413738
4.8810727378604728
-26.277335892994564
3.7874136655153889
18.249583419018958
-51.457672252999451
7.9744586945968345
18.400404029229062
-54.307809259337077
-11.488145096423045
13.551509828100734
-41.009096350691678
13.402419621807807
3.7600762191717041
-28.209386158866124
-11.07601984721807
13.000975700928674
-41.892851241245936
1.1387079929925024
1.4307515861454883
-20.39849888843057
3.9186561901561014
13.058052659795276
-49.835464231326796
-9.9495821954792731
12.194610941649382
-44.454902214926165
15.02317773999471
0.19243246253433816
-25.929994220097264
14.710733330750678
0.49328943861008667
-27.61486724775575
-1.1253980419444072
1.3019549243860189
-23.482316449286305
-0.91347354854459406
0.21928488830134524
-21.528745860193496
2.940176504704461
-1.4415088227539186
-19.915959598816919
-1.3561522793315741
-0.77102294353453271
-21.239693892389766
-3.7265042951425729
-0.17817995181113627
-23.070258509614916
-5.2707175551031309
3.3215562358588144
-36.611265593264775
-1.9687254980103686
-1.9449794894698493
-21.069421380769057
0.82789667883400331
-3.3004793271390263
-19.639606046241028
-1.743883995211956
-2.694722317514004
-21.511928614748456
-7.9765840688039189
0.047000660792784456
-29.983225281869988
1.5332813776593115
-4.3055989502386351
-20.768376957157898
-3.1783199242836906
-2.9424700238188439
-24.077725306296347
-1.8325157921653763
-3.6400865843559314
-24.101733054999595
-2.2561865159893055
-3.9569384826035998
-22.998712573694988
0.35848144280980476
-5.3413211489022361
-22.122591977684696
-8.638543937611626
-3.7549813485205612
-27.704821551242635
0.13030341671812973
-8.1329433637997326
-20.773857111973104
4.3764489624560072
27.275556969778641
-42.44651878582625
9.7642627641923063
28.661581841784393
-46.391362753406931
-9.6901307451819108
18.429064260931131
-31.996172018156489
3.1169018510237225
25.326711283773747
-42.69657441452285
-0.10103224406606924
24.101233401235476
-40.995431227967494
-10.490103487436409
19.915413646219765
-34.955298325836338
8.7526190904036145
26.56870847021235
-46.117352183082254
-0.81390966224030825
23.146669724035959
-41.397988073668586
0.42481744328916038
23.169814166240304
-42.503718572133003
11.933138569062569
25.946564715877081
-48.66051321164079
27.75447587611206
32.624031050831135
-60.760611963837455
4.8849737018802237
23.398491861555076
-45.764378282859937
-11.422781982823844
17.931297844078802
-35.840080201701156
-0.32786395380084643
21.493932182383162
-43.483871447554456
-13.896765608379676
16.56703896495948
-34.413077546042274
12.603954376914544
6.9847380988816274
-23.694610845407553
13.667340616863912
24.2451135034892
-51.655788564642648
24.556247680463837
28.54069476772241
-61.079590069169456
12.566159127451172
23.783385197310885
-52.453664404805231
8.2421232411157526
21.508340552581618
-50.245441418864552
13.231893765039549
10.060262215393115
-33.129270718182667
8.4713223809417784
21.502366203467798
-54.662752926996525
4.407475139376051
18.894728759001381
-49.569039207106357
-2.8791484372528613
17.379240768139724
-45.561655987430441
-9.5035806348305449
15.297416281203388
-41.47557165199931
10.052099083841528
19.440678546226298
-55.783384808446115
13.798537250648502
7.979166832839951
-35.641955340419265
0.084211018120135456
3.1230730605985912
-22.220213087729228
14.202928457202562
2.491734523072263
-26.452201925956487
6.415980831281467
13.015860868239656
-49.314551591607383
3.343372633207307
0.1917212531003569
-19.98725552107652
15.05576532260948
-1.3922171330264357
-25.098193388598052
14.48765333045624
-1.3014358881414332
-29.709346999203007
0.6581174289805235
-2.0037039768154221
-20.108602757875506
1.03590706514467
-2.9253854349494683
-19.602584607296826
0.62001814497714924
-3.1632714569936153
-19.833409744519781
-6.0994598584371236
0.85480067602811205
-33.296571581464683
2.9567071318561635
-4.5031333548388854
-20.281967989382899
-1.9832036415205698
-3.2137664469060518
-22.199784295456269
2.3729449225648542
-4.8037319466424417
-21.313931617195855
-8.8494786767872657
-1.3709810330001959
-30.557008434807937
-3.5482785275934905
-5.0853274360890017
-24.009641097528842
1.1887653888351914
-8.647619463419657
-23.128754962298441
14.27556771746827
30.150067932193938
-47.365121028463363
9.8471587090130761
28.257063987632982
-45.771493558500637
-10.54723622696263
19.83959272174943
-33.802969419226031
0.89865277702943969
24.397914126023217
-41.461587328735476
-0.29051237189556045
23.701704467796116
-41.059978332392816
-10.510703549419
19.422119607268542
-34.94652755393075
1.7185759429963341
24.527582325738461
-43.942690336547521
11.75663961037837
26.945275809389024
-48.93586183643837
-9.1164973971619467
19.236826085497722
-37.180270546545366
8.5825843179291077
24.52979195714526
-47.675541992892562
0.28944210737881754
21.87480584037062
-43.612055832709302
-6.8575519943975429
19.377130058050987
-39.425048964680578
11.344926478771727
12.476091333338598
-32.002480122032495
-3.5972245661766693
19.701532501309838
-42.097593890113224
21.986301965293084
27.389743233985861
-61.56917608403613
12.642176259821017
6.9574077719608027
-26.588153550278509
13.318050829470813
5.2027813347399654
-24.825836383259862
11.018634786909626
7.0407766256826623
-27.435049104226973
12.481093858165112
7.2351792824922523
-29.265073183069308
13.481718303242788
9.4833090083158318
-35.503369764835568
12.251414824530553
7.6540751527176099
-32.028391611789019
-6.8693267861090348
15.593306440227284
-44.035450941256357
5.721949261153835
0.153103412824316
-16.664144651828373
14.479592641580245
1.1499919045201872
-22.397644885551127
0.40905542758122893
2.346806351201209
-21.400490818050255
13.541849447385218
2.1905104646670219
-27.195460898310852
12.755462501490257
3.2886052983835317
-30.512721325253612
13.33218634847192
2.2174419119421307
-30.262570257214644
5.3679454700210858
-2.3375075037246704
-15.912266404739267
11.341570551791435
-0.90910529662629069
-25.000895005814389
0.20470485054419296
-0.87014800722355057
-20.774572707777232
0.96625579683784613
-2.1584447459636009
-20.208384237048847
-3.1260223653639567
-1.2551012090834861
-22.056514458323228
-0.53421591728970097
-2.5937460035621602
-20.241205367446174
-8.379146983786157
1.428434687871363
-34.462126529995452
-3.5624273423811808
-2.4446755805246694
-24.547608042256034
-10.986711198875419
-0.12678517479780274
-32.237392660620856
-7.0816826066498244
-3.4114369627288332
-27.696601950759494
15.303757176232319
30.037295439791414
-47.95492413993987
15.73621716161764
29.925996364925986
-48.928448145402498
12.948836865805506
14.570796329804891
-29.281296577218097
-10.488355936760803
19.612828560287934
-34.768682665675321
5.585250125360762
5.4241194800374268
-17.418842448480191
9.4609187172263063
25.561445099774094
-48.208030979385747
-2.1015045962906846
21.361599797177647
-41.867012698380719
10.962210400315536
8.9278718526514442
-25.489448071482929
18.399380250030955
26.429959028180566
-55.221961522271485
-11.991993127577842
16.656837130272521
-36.293368019401967
23.474435333944463
27.091797169239413
-62.232153625276993
6.6271917450442892
20.486446285753402
-52.200392783171402
10.80405988619621
19.693126315078672
-55.794399572434109
12.171459088581997
5.2905954550636123
-29.0145264842985
13.853429686442158
2.8887946636445623
-27.036273089474715
14.025893246155677
2.0213244119771558
-27.233201528451602
2.9595118716640467
12.036620876167472
-48.314244478789384
2.1012107237774971
-0.00069379230413573259
-20.068268718295119
13.846366045868038
0.44863157179825702
-28.611667854220311
-1.306824121049718
0.026184155650719153
-21.872755079163543
-2.5684342122269657
0.22838821534639808
-22.854835018259678
3.9561373713231545
-3.0579958482787246
-20.322656056614363
-1.4404996789986266
-2.7102443158866927
-21.148703548029882
-0.40155484431735916
-3.9918806788250567
-21.133988997524362
-7.8039807335286229
-1.7476105953705985
-30.279930484053622
4.7661387148155931
-8.4902283335170878
-20.730932011324988
-10.029659071822232
20.252856429003934
-35.302058507205324
-10.876205405588419
19.034038109680708
-34.961823854240386
14.667360514312854
11.03889032219112
-31.885668163611246
13.768930937872797
5.5183518969499143
-24.922885355244595
1.3560667432218081
17.441071905138845
-48.954615022241434
14.426360451659448
0.64529727141896132
-24.450809045418367
-1.2538448386933769
0.66793912620422702
-21.699642481137793
-2.9015905230490544
-1.1088741248692053
-21.929632019677371
-0.99266986196308116
-3.1968509133676153
-22.219734866996323
-8.7721105310494991
-4.0940239595506451
-26.6740416728931
-6.5604714122711689
20.820764929033089
-36.44997914555185
11.339844701992902
8.2681233083284837
-24.76928074818294
13.802264122319979
3.8463945982097245
-25.558859708134428
12.597056809793889
4.2433075185623323
-30.830983170723208
-1.5784351850841867
0.69993833293445573
-22.449821083712898
3.0981487090535595
-4.3980030252619606
-20.871812730277568
-7.5747695321610333
-2.8444831242942481
-28.837498489994704
8.1617715869933765
25.236738977626874
-46.628218653695811
11.811694270393872
8.5652815075639825
-28.389855758386808
-1.433516270625977
0.80506224683072825
-21.845023261812745
0.66893062868161723
-5.0035895094472096
-21.37952589739762
10.742443330275478
9.9011438847183619
-25.373997763458917
1.1238292598378803
16.200359975554157
-51.993181556377479
5.2886518781586798
27.300781505423711
-42.468868919871426
4.3374208691851024
-6.2176877429417097
-22.125624306315615
2.4151836937421152
22.4591438355523
-45.013670463463946
11.154549542318859
20.296929340010923
-53.556990909963936
-3.1018679072120419
16.743464102169572
-45.262818122656874
6.5465241554226754
38.075915730335069
-45.178489500951045
13.055831877477452
